SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB_x,AST_x,STL_x,BLK_x,TOV,PF,PTS_x,PLUS_MINUS,VIDEO_AVAILABLE,is_home,opponent,avg_points_last_5,avg_assists_last_5,days_rest,player_name,opponent_team,GP,PTS_y,REB_y,AST_y,3PM,STL_y,BLK_y,TO,FD PTS,opponent_abbr,games_missed,teammate_1_name,teammate_1_ppg,teammate_1_last5,teammate_2_name,teammate_2_ppg,teammate_2_last5,team_pace,team_def_rating
22023,1629651,0022300430,2023-12-29,BKN @ WAS,L,30,4,10,0.4,0,0,0.0,3,5,0.6,4,8,12,2,0,3,1,0,11,7,1,0,WAS,14.8,2.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300406,2023-12-26,BKN @ DET,W,26,5,5,1.0,0,0,0.0,1,3,0.333,2,9,11,2,0,3,0,2,11,-9,1,0,DET,13.8,2.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300394,2023-12-23,BKN vs. DET,W,30,4,8,0.5,0,0,0.0,3,4,0.75,2,5,7,2,2,2,2,2,11,3,1,1,DET,11.4,2.0,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300383,2023-12-22,BKN vs. DEN,L,28,4,8,0.5,0,0,0.0,2,4,0.5,1,15,16,6,0,3,1,1,10,-10,1,1,DEN,11.2,2.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300368,2023-12-20,BKN vs. NYK,L,26,3,5,0.6,0,0,0.0,0,0,0.0,4,4,8,2,0,4,0,5,6,-21,1,1,NYK,11.6,3.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300357,2023-12-18,BKN @ UTA,L,26,4,5,0.8,0,0,0.0,3,4,0.75,2,5,7,0,0,4,3,3,11,-18,1,0,UTA,9.8,2.8,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300339,2023-12-16,BKN @ GSW,L,33,8,12,0.667,0,0,0.0,3,3,1.0,5,7,12,1,0,4,2,1,19,-5,1,0,GSW,9.8,2.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300322,2023-12-14,BKN @ DEN,L,17,5,9,0.556,0,0,0.0,0,0,0.0,1,8,9,2,0,0,2,5,10,-16,1,0,DEN,11.4,2.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300317,2023-12-13,BKN @ PHX,W,33,6,10,0.6,1,1,1.0,1,2,0.5,0,7,7,1,0,1,0,4,14,-6,1,0,PHX,11.2,2.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300303,2023-12-11,BKN @ SAC,L,26,3,6,0.5,0,0,0.0,2,2,1.0,4,6,10,0,0,3,0,2,8,-24,1,0,SAC,12.0,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022301219,2023-12-08,BKN vs. WAS,W,26,6,8,0.75,0,0,0.0,1,2,0.5,4,11,15,0,0,2,1,3,13,15,1,1,WAS,12.4,0.8,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022301209,2023-12-06,BKN @ ATL,W,28,1,5,0.2,0,0,0.0,2,4,0.5,2,8,10,4,1,1,0,1,4,-5,1,0,ATL,12.8,0.8,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300282,2023-12-02,BKN vs. ORL,W,24,3,4,0.75,0,0,0.0,0,0,0.0,4,3,7,1,0,1,1,4,6,3,1,1,ORL,9.8,1.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300266,2023-11-30,BKN vs. CHA,L,29,9,13,0.692,0,0,0.0,2,2,1.0,9,5,14,2,1,2,1,1,20,-7,1,1,CHA,9.0,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300054,2023-11-28,BKN vs. TOR,W,32,7,10,0.7,0,0,0.0,1,4,0.25,2,6,8,0,0,4,0,1,15,20,1,1,TOR,10.2,1.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300240,2023-11-25,BKN vs. MIA,W,24,5,7,0.714,0,0,0.0,3,4,0.75,2,4,6,0,2,3,0,1,13,3,1,1,MIA,11.6,1.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300227,2023-11-22,BKN @ ATL,L,37,10,15,0.667,0,0,0.0,2,2,1.0,7,4,11,3,1,3,2,6,22,-6,1,0,ATL,11.6,1.4,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300208,2023-11-19,BKN vs. PHI,L,23,5,6,0.833,0,0,0.0,0,3,0.0,0,9,9,1,0,1,2,3,10,-17,1,1,PHI,15.2,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300200,2023-11-16,BKN @ MIA,L,26,7,7,1.0,0,0,0.0,2,4,0.5,1,5,6,2,1,3,1,2,16,-7,1,0,MIA,16.0,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300020,2023-11-14,BKN vs. ORL,W,21,3,5,0.6,0,0,0.0,2,2,1.0,2,4,6,0,1,2,1,4,8,20,1,1,ORL,15.2,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300178,2023-11-12,BKN vs. WAS,W,28,5,7,0.714,0,0,0.0,0,0,0.0,4,9,13,2,0,4,0,2,10,8,1,1,WAS,13.8,1.2,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629651,0022300067,2023-10-25,BKN vs. CLE,L,28,3,10,0.3,0,0,0.0,1,1,1.0,4,3,7,4,0,3,0,1,7,-12,1,1,CLE,13.2,1.6,0.0,Nic Claxton,,,,,,,,,,,,87,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301192,2024-04-14,BKN @ PHI,L,41,5,10,0.5,2,4,0.5,4,5,0.8,1,3,4,2,1,1,1,3,16,-21,1,0,PHI,,,2.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301175,2024-04-12,BKN @ NYK,L,28,4,7,0.571,1,4,0.25,0,0,0.0,3,2,5,2,0,0,2,1,9,-14,1,0,NYK,,,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301160,2024-04-10,BKN vs. TOR,W,39,5,8,0.625,0,2,0.0,0,0,0.0,2,5,7,1,1,7,2,0,10,5,1,1,TOR,,,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301141,2024-04-07,BKN vs. SAC,L,35,3,8,0.375,0,0,0.0,1,2,0.5,1,9,10,1,1,0,1,3,7,-26,1,1,SAC,,,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301128,2024-04-06,BKN vs. DET,W,24,6,7,0.857,2,3,0.667,3,4,0.75,2,4,6,0,0,4,0,0,17,13,1,1,DET,,,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301106,2024-04-03,BKN vs. IND,W,17,7,9,0.778,3,4,0.75,5,7,0.714,5,5,10,1,0,1,1,4,22,-14,1,1,IND,11.8,1.2,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301089,2024-04-01,BKN @ IND,L,22,2,4,0.5,0,0,0.0,0,0,0.0,1,2,3,2,1,0,2,2,4,2,1,0,IND,13.0,1.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301078,2024-03-31,BKN vs. LAL,L,15,1,2,0.5,0,0,0.0,1,2,0.5,1,5,6,0,1,0,0,1,3,8,1,1,LAL,12.0,1.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301066,2024-03-29,BKN vs. CHI,W,15,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,3,3,-6,1,1,CHI,10.6,0.8,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301050,2024-03-27,BKN @ WAS,W,11,0,4,0.0,0,2,0.0,1,2,0.5,2,2,4,0,0,1,0,2,1,6,1,0,WAS,9.8,0.6,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301036,2024-03-25,BKN @ TOR,W,21,3,7,0.429,1,3,0.333,0,2,0.0,1,5,6,0,1,1,1,0,7,7,1,0,TOR,6.6,0.6,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301019,2024-03-23,BKN @ NYK,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,1,0,NYK,3.6,0.4,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022301007,2024-03-21,BKN @ MIL,L,14,2,5,0.4,1,4,0.25,0,0,0.0,1,3,4,1,0,0,0,0,5,10,1,0,MIL,2.8,0.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300968,2024-03-16,BKN @ IND,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,2,0,0,-5,1,0,IND,3.2,0.2,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300930,2024-03-10,BKN @ CLE,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,CLE,2.6,0.2,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300902,2024-03-07,BKN @ DET,L,10,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,2,2,0,0,1,0,-3,1,0,DET,2.4,0.2,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300780,2024-02-14,BKN @ BOS,L,8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,1,1,0,BOS,1.0,0.6,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300750,2024-02-10,BKN vs. SAS,W,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,-4,1,1,SAS,1.0,1.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300735,2024-02-08,BKN vs. CLE,L,23,3,6,0.5,0,2,0.0,2,2,1.0,3,1,4,1,0,0,1,1,8,-5,1,1,CLE,0.6,0.8,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300720,2024-02-06,BKN vs. DAL,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,5,1,1,DAL,2.2,1.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300660,2024-01-29,BKN vs. UTA,W,3,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,1,0,1,0,0,2,4,1,1,UTA,2.6,1.0,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300417,2023-12-27,BKN vs. MIL,L,24,6,9,0.667,0,1,0.0,2,2,1.0,3,1,4,2,0,0,1,3,14,-19,1,1,MIL,3.0,0.8,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1641730,0022300240,2023-11-25,BKN vs. MIA,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-6,1,1,MIA,5.8,0.8,0.0,Noah Clowney,,,,,,,,,,,,130,Cam Thomas,22.45,25.8,D'Angelo Russell,18.01,19.4
22023,1629599,0022301199,2024-04-14,LAC vs. HOU,L,36,7,17,0.412,0,7,0.0,4,4,1.0,0,3,3,2,1,1,1,0,18,-11,1,1,HOU,,,2.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301184,2024-04-12,LAC vs. UTA,L,31,6,15,0.4,3,9,0.333,1,2,0.5,1,5,6,1,0,1,0,4,16,-11,1,1,UTA,,,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301165,2024-04-10,LAC vs. PHX,L,37,4,13,0.308,2,6,0.333,1,2,0.5,1,4,5,1,1,1,0,2,11,-18,1,1,PHX,,,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301156,2024-04-09,LAC @ PHX,W,34,4,11,0.364,3,8,0.375,2,2,1.0,1,3,4,2,2,0,0,4,13,-4,1,0,PHX,,,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301132,2024-04-07,LAC vs. CLE,W,28,1,6,0.167,1,4,0.25,0,0,0.0,1,0,1,1,1,0,0,1,3,4,1,1,CLE,,,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301126,2024-04-05,LAC vs. UTA,W,31,4,9,0.444,1,4,0.25,2,2,1.0,1,3,4,0,1,0,1,3,11,7,1,1,UTA,12.2,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301114,2024-04-04,LAC vs. DEN,W,23,3,5,0.6,1,2,0.5,2,3,0.667,0,6,6,1,1,0,0,1,9,18,1,1,DEN,10.8,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301101,2024-04-02,LAC @ SAC,L,24,1,6,0.167,1,4,0.25,0,0,0.0,1,1,2,1,1,0,1,1,3,-18,1,0,SAC,9.4,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301079,2024-03-31,LAC @ CHA,W,16,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,2,0,1,1,3,2,7,1,0,CHA,7.8,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301064,2024-03-29,LAC @ ORL,W,19,2,4,0.5,2,3,0.667,0,0,0.0,1,1,2,0,1,0,1,0,6,2,1,0,ORL,5.6,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301052,2024-03-27,LAC @ PHI,W,22,3,5,0.6,3,5,0.6,1,2,0.5,0,0,0,3,1,0,0,2,10,6,1,0,PHI,6.2,0.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301043,2024-03-25,LAC vs. IND,L,27,1,3,0.333,0,2,0.0,0,0,0.0,2,3,5,2,0,1,0,3,2,1,1,1,IND,6.0,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301028,2024-03-24,LAC vs. PHI,L,24,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,2,2,-16,1,1,PHI,4.6,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301017,2024-03-22,LAC @ POR,W,27,2,3,0.667,2,2,1.0,2,2,1.0,0,1,1,3,0,0,2,1,8,-12,1,0,POR,4.4,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022301003,2024-03-20,LAC @ POR,W,31,5,10,0.5,1,4,0.25,0,0,0.0,0,1,1,2,1,0,1,0,11,9,1,0,POR,5.6,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300982,2024-03-17,LAC vs. ATL,L,22,1,6,0.167,0,4,0.0,0,0,0.0,1,4,5,0,1,0,1,2,2,0,1,1,ATL,6.6,2.2,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300964,2024-03-15,LAC @ NOP,L,22,3,5,0.6,2,4,0.5,0,0,0.0,0,3,3,3,0,0,2,2,8,-14,1,0,NOP,5.0,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300956,2024-03-14,LAC @ CHI,W,22,3,8,0.375,3,6,0.5,0,0,0.0,0,3,3,1,1,0,0,1,9,-11,1,0,CHI,6.2,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300944,2024-03-12,LAC vs. MIN,L,18,3,6,0.5,1,4,0.25,1,1,1.0,0,1,1,1,0,0,0,1,8,-7,1,1,MIN,7.6,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300924,2024-03-10,LAC vs. MIL,L,30,6,11,0.545,4,6,0.667,0,0,0.0,1,9,10,4,0,1,1,4,16,-5,1,1,MIL,7.6,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300917,2024-03-09,LAC vs. CHI,W,16,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,7,1,1,CHI,8.6,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300897,2024-03-06,LAC @ HOU,W,13,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,0,2,-5,1,0,HOU,8.2,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300880,2024-03-04,LAC @ MIL,L,26,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,1,1,0,1,2,4,-17,1,0,MIL,7.0,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300873,2024-03-03,LAC @ MIN,W,25,1,5,0.2,0,0,0.0,0,0,0.0,0,4,4,0,2,1,0,1,2,8,1,0,MIN,6.0,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300865,2024-03-01,LAC vs. WAS,W,22,4,4,1.0,1,1,1.0,1,2,0.5,0,0,0,3,1,0,0,1,10,10,1,1,WAS,4.8,1.2,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300848,2024-02-28,LAC vs. LAL,L,25,3,8,0.375,2,6,0.333,0,0,0.0,1,2,3,3,2,0,1,3,8,9,1,1,LAL,3.6,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300827,2024-02-25,LAC vs. SAC,L,20,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,2,0,-1,1,1,SAC,5.2,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300807,2024-02-23,LAC @ MEM,W,25,1,6,0.167,0,3,0.0,0,0,0.0,2,0,2,2,2,0,1,2,2,3,1,0,MEM,4.8,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300799,2024-02-22,LAC @ OKC,L,28,3,8,0.375,1,4,0.25,1,1,1.0,0,1,1,3,2,0,1,1,8,-22,1,0,OKC,4.4,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300789,2024-02-14,LAC @ GSW,W,24,4,7,0.571,2,4,0.5,4,4,1.0,1,5,6,0,0,0,1,3,14,-5,1,0,GSW,5.6,2.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300770,2024-02-12,LAC vs. MIN,L,26,4,5,0.8,1,1,1.0,1,1,1.0,0,1,1,2,0,0,0,2,10,-18,1,1,MIN,6.4,1.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300749,2024-02-10,LAC vs. DET,W,27,3,8,0.375,2,5,0.4,4,4,1.0,0,1,1,0,1,1,0,1,12,5,1,1,DET,6.8,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300731,2024-02-07,LAC vs. NOP,L,21,2,4,0.5,2,4,0.5,2,2,1.0,0,0,0,3,0,0,0,0,8,-7,1,1,NOP,9.2,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300716,2024-02-05,LAC @ ATL,W,26,4,8,0.5,2,4,0.5,3,4,0.75,0,0,0,2,0,1,0,3,13,-3,1,0,ATL,10.4,1.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300708,2024-02-04,LAC @ MIA,W,23,2,3,0.667,1,1,1.0,0,0,0.0,1,2,3,0,1,1,0,3,5,9,1,0,MIA,11.4,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300688,2024-02-02,LAC @ DET,W,24,5,7,0.714,1,1,1.0,3,3,1.0,0,4,4,0,4,1,1,0,14,9,1,0,DET,9.6,1.4,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300676,2024-01-31,LAC @ WAS,W,21,5,7,0.714,2,2,1.0,5,5,1.0,0,1,1,1,1,0,1,1,17,15,1,0,WAS,10.4,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300658,2024-01-29,LAC @ CLE,L,27,5,9,0.556,2,5,0.4,1,2,0.5,0,1,1,1,1,0,0,1,13,-5,1,0,CLE,11.4,1.2,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300646,2024-01-27,LAC @ BOS,W,26,4,9,0.444,0,4,0.0,2,2,1.0,1,2,3,1,0,2,0,0,10,-7,1,0,BOS,12.4,0.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300637,2024-01-26,LAC @ TOR,W,19,1,2,0.5,0,1,0.0,3,3,1.0,0,2,2,2,0,0,1,6,5,0,1,0,TOR,11.8,0.6,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300618,2024-01-23,LAC vs. LAL,W,24,3,4,0.75,3,3,1.0,0,0,0.0,0,2,2,0,1,0,0,2,9,9,1,1,LAL,11.8,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300600,2024-01-21,LAC vs. BKN,W,15,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,1,1,0,0,2,5,-13,1,1,BKN,10.8,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300568,2024-01-16,LAC vs. OKC,W,16,3,4,0.75,3,3,1.0,0,0,0.0,1,2,3,0,0,0,0,2,9,-2,1,1,OKC,8.4,1.0,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
22023,1629599,0022300553,2024-01-14,LAC @ MIN,L,9,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,1,0,0,-1,1,0,MIN,7.6,0.8,0.0,Amir Coffey,,,,,,,,,,,,92,Kawhi Leonard,23.72,23.0,Bogdan Bogdanović,16.87,12.0
