SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,OPPONENT_TEAM_ABBREVIATION,PLAYER_PTS_EMA_5,PLAYER_PTS_EMA_10,PLAYER_PTS_EMA_20,PLAYER_REB_EMA_5,PLAYER_REB_EMA_10,PLAYER_REB_EMA_20,PLAYER_AST_EMA_5,PLAYER_AST_EMA_10,PLAYER_AST_EMA_20,PLAYER_STL_EMA_5,PLAYER_STL_EMA_10,PLAYER_STL_EMA_20,PLAYER_BLK_EMA_5,PLAYER_BLK_EMA_10,PLAYER_BLK_EMA_20,PLAYER_TOV_EMA_5,PLAYER_TOV_EMA_10,PLAYER_TOV_EMA_20,PLAYER_FGA_EMA_5,PLAYER_FGA_EMA_10,PLAYER_FGA_EMA_20,PLAYER_FGM_EMA_5,PLAYER_FGM_EMA_10,PLAYER_FGM_EMA_20,PLAYER_FG3A_EMA_5,PLAYER_FG3A_EMA_10,PLAYER_FG3A_EMA_20,PLAYER_FG3M_EMA_5,PLAYER_FG3M_EMA_10,PLAYER_FG3M_EMA_20,PLAYER_FTA_EMA_5,PLAYER_FTA_EMA_10,PLAYER_FTA_EMA_20,PLAYER_FTM_EMA_5,PLAYER_FTM_EMA_10,PLAYER_FTM_EMA_20,PLAYER_MIN_EMA_5,PLAYER_MIN_EMA_10,PLAYER_MIN_EMA_20,DEF_OPP_PTS_EMA_5,DEF_OPP_PTS_EMA_10,DEF_OPP_PTS_EMA_20,DEF_OPP_FG_PCT_EMA_5,DEF_OPP_FG_PCT_EMA_10,DEF_OPP_FG_PCT_EMA_20,DEF_OPP_FG3_PCT_EMA_5,DEF_OPP_FG3_PCT_EMA_10,DEF_OPP_FG3_PCT_EMA_20,DEF_OPP_REB_EMA_5,DEF_OPP_REB_EMA_10,DEF_OPP_REB_EMA_20,DEF_OPP_AST_EMA_5,DEF_OPP_AST_EMA_10,DEF_OPP_AST_EMA_20,DEF_OPP_TOV_EMA_5,DEF_OPP_TOV_EMA_10,DEF_OPP_TOV_EMA_20
22023,1628389,0022301029,2024-03-24,MIA vs. CLE,W,28,7,11,0.636,0,1,0.0,1,2,0.5,3,13,16,3,5,0,1,0,15,27,1,1628389,Bam Adebayo,CLE,16.61174138889306,17.158018971635784,17.706191094111315,11.966111229543289,11.561721985555394,11.046858596603462,2.909996126796094,3.101234857470805,3.3619408020288066,0.6184628854709936,0.9139966258268749,1.0376588909984743,1.1573784363364457,1.073646399024961,1.0165493904523835,1.537414142785668,1.6592550593300652,1.8747820324051674,10.618269070468285,12.06600767098196,13.08178701622304,6.658142535397626,6.995492339586676,7.205303625865747,1.4654827861700563,1.0732310745849931,0.7348070924052917,1.090534979578765,0.7821168705036089,0.48036348055366385,3.34266154938619,3.774245795257958,4.2379882833493125,2.2049213385190445,2.384917421958822,2.815220361826157,32.369568084163156,33.134823433859864,33.704455863829516,112.83339260614068,112.1772393861271,111.60028221101221,0.5120315161984116,0.4997683415442576,0.48930967802916414,0.40228930210503144,0.4011227235138786,0.41974901682164506,38.93378380666905,38.914239173926525,40.03929662662795,34.67935104743518,32.42287506376315,31.06996411493872,13.041948212501485,13.349073413119466,13.540797024885359
22023,1628389,0022301044,2024-03-26,MIA vs. GSW,L,39,10,21,0.476,1,3,0.333,3,4,0.75,3,6,9,5,1,1,1,1,24,-4,1,1628389,Bam Adebayo,GSW,16.07449425926204,16.765651885883823,17.448458608957857,13.310740819695527,12.368681624545323,11.518586349307894,2.939997417864063,3.08282851974884,3.3274702494546347,2.0789752569806623,1.6569063302219886,1.4150247109033816,0.7715856242242972,0.8784379628386043,0.9197351627902517,1.3582760951904453,1.539390503088235,1.7914694578903896,10.745512713645525,11.872188094439785,12.883521586106559,6.772095023598418,6.99631191420728,7.1857508995928185,1.3103218574467044,1.059916333751358,0.760063559795264,0.7270233197191768,0.6399138031393163,0.4346145776437911,2.8951076995907936,3.4516556506656015,4.02484654207795,1.8032808923460297,2.133114254329945,2.642342232128428,30.913045389442104,32.201219173158066,33.16117435298861,110.68341546850922,113.82921876797167,116.79750048807385,0.4888277532219006,0.49382617347564917,0.49171706725965525,0.36606347270910605,0.3815679828831745,0.3736490674003552,48.39797456349812,46.844558435117534,45.3063037364817,30.251824755711365,30.907257084579342,31.954700542820152,13.587495131162258,13.602579470183686,12.55984935594919
22023,1628389,0022301068,2024-03-29,MIA vs. POR,W,26,9,12,0.75,2,3,0.667,1,3,0.333,0,12,12,9,2,1,4,3,21,29,1,1628389,Bam Adebayo,POR,18.716329506174695,18.080987906632217,18.072414931914253,11.873827213130353,11.756194056446173,11.278720982707142,3.6266649452427084,3.431405152521778,3.486758797125622,1.7193168379871084,1.5374688156361724,1.3754985479602024,0.8477237494828649,0.9005401514134035,0.9273794330007039,1.2388507301269636,1.4413195025267378,1.7160914142817811,14.16367514243035,13.531790259087096,13.656519530286886,7.848063349065612,7.542437020715047,7.453774623441122,1.8735479049644697,1.4126588185238382,0.9733908398147626,0.8180155464794512,0.7053840207503497,0.4884608083443824,3.2634051330605294,3.551354623271856,4.022480204737192,2.20218726156402,2.290729844451773,2.676404876687625,33.60869692629474,33.43736114167478,33.717252986037316,99.23228166438045,96.01041618611545,91.42576484694875,0.41649016918152726,0.39325541003360615,0.3662762353791467,0.3123845450388661,0.27946785913665967,0.23785009285670647,50.08230452674898,51.12179494909753,52.09232759201703,24.86785550983082,23.2929632525932,21.43404823205746,12.60310928212163,13.787785256259102,14.90849863721386
22023,1628389,0022301081,2024-03-31,MIA @ WAS,W,37,6,12,0.5,0,2,0.0,10,12,0.833,0,10,10,5,2,1,5,2,22,10,1,1628389,Bam Adebayo,WAS,19.477553004116466,18.61171737815363,18.351232557446227,11.91588480875357,11.800522409819596,11.34741422244932,5.417776630161806,4.443876942972364,4.011829387875562,1.8128778919914057,1.6215653946114137,1.4349748767258974,0.8984824996552433,0.9186237602473301,0.9342956774768274,2.1592338200846424,1.9065341384309673,1.9336065176835162,13.442450094953568,13.253282939253078,13.498755765497659,8.232042232710409,7.807448471494129,7.601034183113396,2.24903193664298,1.7012663060649584,1.1664012360228804,1.212010364319634,0.9407687442502861,0.6324169218353936,3.175603422040353,3.451108328131518,3.9251011376193645,1.8014581743760136,2.056051690915087,2.516747269384042,31.07246461752983,32.08511366137027,32.98227651117662,117.07956104252402,118.61096738977656,120.01713198618368,0.4862235939643348,0.48294523191693645,0.4805491986515281,0.3176748971193416,0.3414559814762234,0.35533275219477395,41.81893004115227,40.30070316517466,38.70813108126926,26.87791495198903,28.555195672065476,30.241889230364052,12.496570644718794,12.244029418123338,11.819537751975513
22023,1628389,0022301096,2024-04-02,MIA vs. NYK,W,33,6,9,0.667,0,0,0.0,3,4,0.75,2,7,9,1,1,0,1,0,15,13,1,1628389,Bam Adebayo,NYK,20.31836866941098,19.227768763943878,18.698734218641825,11.277256539169047,11.473154698943306,11.219089058406528,5.278517753441204,4.544990226068298,4.105940874744556,1.8752519279942705,1.6903716865002474,1.4887867932281929,0.9323216664368289,0.9334194402023609,0.9405532320028438,3.1061558800564284,2.468982476898064,2.225643992189848,12.961633396635714,13.025413313934335,13.356017121164548,7.488028155140273,7.478821476677014,7.448554737102596,2.16602129109532,1.7555815231440568,1.2457915944968918,0.8080069095464227,0.7697198816593249,0.5721867388034513,6.117068948026902,5.005452268471242,4.694139124512758,4.534305449584009,3.5004059289305256,3.2294380056331806,33.048309745019885,32.978729359302946,33.36491684344551,116.11522633744858,117.3019625065126,118.34955438873118,0.5039698216735254,0.5016040661315077,0.5020247041486229,0.41687379972565164,0.4104336621770291,0.39902529262108055,40.017832647462285,43.02368193926147,46.55269692096719,27.860082304526752,27.039421730327092,26.82415035419405,12.026063100137176,13.744044376682481,16.181445503405705
22023,1628389,0022301111,2024-04-04,MIA vs. PHI,L,29,6,15,0.4,1,1,1.0,1,1,1.0,4,7,11,3,0,1,2,2,14,-29,1,1628389,Bam Adebayo,PHI,18.545579112940654,18.4590835341359,18.346473816866414,10.518171026112698,11.02349020822634,11.007747243320193,3.8523451689608033,3.900446548601334,3.810136981911741,1.5835012853295138,1.5648495616820204,1.442235670063603,0.6215477776245527,0.7637068147110225,0.8509767337168587,2.404103920037619,2.2018947538256888,2.108915992933672,11.641088931090477,12.29351998412809,12.941158347720306,6.992018770093516,7.20994484455392,7.310597143092825,1.444014194063547,1.43638488257241,1.1271447759733784,0.5386712730309485,0.6297708122667204,0.517692763679313,5.411379298684602,4.822642765112834,4.628030636463924,4.022870299722673,3.409423032761339,3.207586767001449,33.032206496679926,32.98259674852059,33.330162858355465,119.4814814814815,115.87890171436376,112.38065929319573,0.4723086419753087,0.4556981763540741,0.44350274319856436,0.36792592592592593,0.35398620312820156,0.3403230752618508,47.049382716049394,50.42968376477016,53.143602716974925,28.283950617283956,28.684925893040088,29.15820054401201,13.049382716049385,12.26705826104774,12.03398789598984
22023,1628389,0022301120,2024-04-05,MIA @ HOU,W,33,7,12,0.583,0,0,0.0,4,4,1.0,2,10,12,6,1,1,1,2,18,16,1,1628389,Bam Adebayo,HOU,17.03038607529377,17.648341073383918,17.932523929545802,10.678780684075132,11.019219261276096,11.00700941062303,3.568230112640536,3.7367289943101825,3.7329810788725277,1.0556675235530093,1.2803314595580166,1.3048798919623075,0.7476985184163685,0.8066692120362912,0.8651694257438245,2.269402613358413,2.1651866167664724,2.098543041225703,12.76072595406032,12.785607259741164,13.137238505080276,6.661345846729011,6.989954872816844,7.185778367560175,1.2960094627090313,1.3570421766501535,1.1150357496901995,0.6924475153539658,0.6970852100364076,0.5636267861860451,3.9409195324564017,4.1276168078195905,4.282503909181646,3.015246866481782,2.9713461177138223,2.997340408239406,31.688137664453286,32.258488248789575,32.917766395654944,123.85185185185186,120.54244928625093,118.46690422200626,0.486604938271605,0.48398435899187203,0.4837434762264694,0.38482716049382715,0.35126910730141375,0.3248876291257244,41.061728395061735,47.288504883546196,52.197751965487626,28.629629629629633,29.009562188375103,29.702793589090966,11.827160493827162,13.68335496209275,15.392033154909734
22023,1628389,0022301133,2024-04-07,MIA @ IND,L,37,8,18,0.444,1,4,0.25,3,4,0.75,3,9,12,3,0,1,1,5,20,7,1,1628389,Bam Adebayo,IND,17.353590716862513,17.712279060041386,17.93895022197001,11.119187122716756,11.197543031953169,11.101579942944646,4.3788200750936905,4.148232813526513,3.9488876427894297,1.037111682368673,1.2293621032747408,1.275843711775421,0.831799012277579,0.8418202643933291,0.8780104328158412,1.8462684089056087,1.9533345046271136,1.9939198944423029,12.507150636040214,12.64276957615186,13.028930076025011,6.7742305644860075,6.991781259577417,7.168085189697301,0.8640063084726877,1.1103072354410346,1.0088418687673233,0.4616316769026439,0.5703424445752425,0.509948044644517,3.9606130216376014,4.104413751852392,4.25559877497387,3.343497910987855,3.158374096311309,3.0928317979308915,32.12542510963553,32.39330856719147,32.92559816749733,143.11111111111114,148.40495867768593,152.19274376417235,0.5854444444444445,0.6111239669421488,0.6285396825396825,0.41577777777777786,0.45998347107438015,0.49033560090702955,44.66666666666667,45.933884297520656,46.843537414965986,37.44444444444445,38.950413223140494,39.89342403628118,13.444444444444446,13.669421487603303,13.81859410430839
22023,1628389,0022301147,2024-04-09,MIA @ ATL,W,48,4,8,0.5,2,2,1.0,0,0,0.0,0,7,7,7,3,1,5,2,10,12,1,1628389,Bam Adebayo,ATL,18.23572714457501,18.128228321852042,18.135240677020487,11.412791415144504,11.343444298870773,11.187143757902298,3.919213383395794,3.939463211067147,3.8585173910951984,0.6914077882457821,1.0058417208611514,1.1543347868444287,0.8878660081850527,0.8705802163218147,0.8896284868333801,1.564178939270406,1.7800009583312746,1.8992608568763694,14.33810042402681,13.616811471396975,13.502365306879772,7.182820376324005,7.175093757836068,7.247315171630891,1.9093375389817917,1.635705919906301,1.2937140717418638,0.6410877846017626,0.6484620001070166,0.5566196594402774,3.973742014425068,4.085429433333775,4.231256034500168,3.228998607325237,3.129578806072889,3.0839906743184256,33.75028340642369,33.23088882770211,33.31363643725949,112.66666666666667,113.4793388429752,114.12925170068027,0.468,0.45452892561983466,0.4467074829931973,0.3646666666666667,0.3493636363636364,0.3412993197278911,35.777777777777786,34.280991735537185,33.26077097505669,27.888888888888893,26.52066115702479,25.780045351473923,15.111111111111112,15.033057851239667,15.00907029478458
22023,1628389,0022301161,2024-04-10,MIA vs. DAL,L,30,3,13,0.231,0,2,0.0,2,2,1.0,2,1,3,0,0,0,0,2,8,-20,1,1628389,Bam Adebayo,DAL,15.490484763050008,16.65036862696985,17.360455850637585,9.94186094342967,10.55372715362154,10.788368161911603,4.946142255597196,4.4959244454185745,4.157706210990894,1.460938525497188,1.368415953431851,1.3301124261925783,0.9252440054567018,0.8941110860814847,0.9001400595159154,2.7094526261802705,2.36545532954377,2.1945693466976675,12.225400282684541,12.59557302205207,12.978330515748366,6.121880250882671,6.597803983684055,6.938047060046997,1.9395583593211945,1.7019412071960645,1.3609793982426386,1.0940585230678417,0.8941961819057408,0.6940844537792985,2.6491613429500456,3.3426240818185424,3.828279269309676,2.152665738216825,2.560564477696,2.79027727676429,38.500188937615796,35.916181768119905,34.71233772894906,87.0,86.54545454545455,86.28571428571429,0.3646666666666667,0.3489090909090909,0.33990476190476193,0.22866666666666668,0.21790909090909089,0.21176190476190476,43.66666666666667,42.45454545454545,41.76190476190476,19.333333333333336,19.18181818181818,19.095238095238095,16.0,15.09090909090909,14.571428571428571
22023,1628389,0022301176,2024-04-12,MIA vs. TOR,W,25,8,10,0.8,1,2,0.5,2,4,0.5,1,5,6,3,0,0,0,1,19,9,1,1628389,Bam Adebayo,TOR,12.993656508700006,15.07757433115715,16.468983864862576,7.627907295619781,9.180322216599441,10.046618813158117,3.2974281703981307,3.6784836371606517,3.761734190896523,0.9739590169981255,1.119613052807878,1.2034350522694757,0.6168293369711346,0.7315454340666693,0.8144124348001139,1.8063017507868473,1.9353725423539934,1.9855627422502706,12.48360018845636,12.669105199860784,12.980394276153284,5.081253500588448,5.943657804832408,6.5629949590901395,1.9597055728807964,1.756133714978598,1.4218385031719112,0.7293723487118945,0.7316150579228787,0.6279811724669844,2.432774228633364,3.098510612396989,3.654157434137326,2.101777158811217,2.4586436635694544,2.71501277421531,35.6667926250772,34.84051235573447,34.26354365952534,103.0,103.0,103.0,0.422,0.422,0.422,0.265,0.265,0.265,41.0,41.0,41.0,23.0,23.0,23.0,19.0,19.0,19.0
22023,1628389,0022301189,2024-04-14,MIA vs. TOR,W,19,8,10,0.8,0,1,0.0,1,1,1.0,3,3,6,2,3,1,4,1,17,12,1,1628389,Bam Adebayo,TOR,14.995771005800005,15.790742634583122,16.71003302058995,7.085271530413188,8.60208181358136,9.661226545238296,3.1982854469320876,3.5551229758587146,3.6891880774778065,0.6493060113320838,0.9160470432064456,1.0888221901485733,0.41121955798075643,0.5985371733272749,0.7368493457715317,1.2042011671912316,1.583486625562358,1.7964615287026258,11.655733458970907,12.18381334534064,12.696547202233923,6.054169000392299,6.317538203953788,6.699852582033936,1.9731370485871977,1.8004730395279438,1.4769015028698245,0.8195815658079297,0.780412320118719,0.6634115369939383,2.9551828190889093,3.2624177737793545,3.6870948213623427,2.067851439207478,2.3752539065568263,2.6469163195281373,32.1111950833848,33.05132829105547,33.38130140623721,,,,,,,,,,,,,,,,,,
22023,1630534,0022300072,2023-10-25,UTA vs. SAC,L,19,2,6,0.333,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,2,5,-11,1,1630534,Ochai Agbaji,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.19427598551336,113.27046520534697,115.03060644586577,0.4407485724021959,0.45042351619961724,0.46210402408270407,0.31994748747978646,0.33303133469183516,0.3497837951872356,43.84353369695755,43.86855526941434,43.717249251644205,25.658748578740532,26.45731564886129,27.409456234396767,12.752222546442788,13.063511172292902,13.08765314723974
22023,1630534,0022300085,2023-10-27,UTA vs. LAC,W,12,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,2,1,1,0,3,2,-2,1,1630534,Ochai Agbaji,LAC,5.0,5.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,116.39868819970343,113.90774413672028,114.20678766276633,0.4871883991374397,0.4752249482035576,0.47532728432307714,0.3826725392998897,0.36932734005149426,0.3701022799617437,44.95795633839806,44.69738883471652,44.44052041051305,23.990914410392175,24.025957435229348,24.592484938938433,15.625701050908784,14.621175025097891,13.4106812384078
22023,1630534,0022300094,2023-10-28,UTA @ PHX,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-3,1,1630534,Ochai Agbaji,PHX,4.0,4.454545454545454,4.714285714285714,2.3333333333333335,2.6363636363636362,2.8095238095238093,0.6666666666666666,0.36363636363636365,0.19047619047619047,0.3333333333333333,0.18181818181818182,0.09523809523809523,0.3333333333333333,0.18181818181818182,0.09523809523809523,0.0,0.0,0.0,5.0,5.454545454545454,5.714285714285714,1.6666666666666667,1.8181818181818181,1.9047619047619047,2.0,2.0,2.0,0.6666666666666667,0.8181818181818181,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,17.727272727272727,18.333333333333332,114.8497128211036,115.96789543811657,116.4815401728916,0.4810251398825736,0.47651091155169106,0.479090585715285,0.4216403466813185,0.4098647789531716,0.3975080288312918,41.88615488469773,42.70940757352561,43.00380819705318,27.01997855668778,26.92263836315169,26.768170602648045,15.807048193347924,15.012403965967582,14.361387982869614
22023,1630534,0022300110,2023-10-30,UTA @ DEN,L,15,0,5,0.0,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,0,0,-1,1,1630534,Ochai Agbaji,DEN,2.666666666666667,3.644628099173553,4.26530612244898,1.5555555555555558,2.1570247933884295,2.5419501133786846,0.4444444444444445,0.2975206611570248,0.17233560090702946,0.22222222222222224,0.1487603305785124,0.08616780045351473,0.5555555555555556,0.3305785123966942,0.18140589569160998,0.0,0.0,0.0,3.666666666666667,4.644628099173553,5.26530612244898,1.1111111111111114,1.487603305785124,1.7233560090702946,1.6666666666666667,1.8181818181818181,1.9047619047619047,0.44444444444444453,0.6694214876033057,0.8185941043083901,0.0,0.0,0.0,0.0,0.0,0.0,13.111111111111112,15.595041322314048,17.158730158730158,110.28564192422593,112.44700314807456,113.62855946503008,0.4720782696545041,0.480105819716744,0.4836989060066908,0.32502149077844616,0.3450109715393492,0.3591412521916348,46.10138405404887,45.48501663648478,44.88696388591894,28.41821698003855,28.88364571121157,29.122607061017774,13.311741193670478,12.422920319054805,11.890102074624863
22023,1630534,0022300125,2023-11-01,UTA vs. MEM,W,18,2,5,0.4,2,5,0.4,0,1,0.0,0,3,3,1,0,0,2,0,6,5,1,1630534,Ochai Agbaji,MEM,1.7777777777777781,2.9819684447783614,3.859086491739553,1.703703703703704,2.1284748309541692,2.490335816866429,0.962962962962963,0.6070623591284748,0.3463988770111219,0.14814814814814817,0.1217129977460556,0.0779613432674657,0.3703703703703704,0.270473328324568,0.16412914372098045,0.0,0.0,0.0,4.111111111111112,4.7092411720510885,5.240038872691934,0.740740740740741,1.2171299774605557,1.5592268653493142,1.777777777777778,1.8512396694214874,1.913832199546485,0.2962962962962964,0.5477084898572501,0.7406327610409243,0.0,0.0,0.0,0.0,0.0,0.0,13.740740740740742,15.48685199098422,16.953136810279666,110.44924314370112,108.59475424851766,107.4854415979606,0.4593952855896718,0.44499808334992813,0.4406322258735691,0.33407840027612706,0.33506843003993986,0.3361959898213236,44.09683390881144,42.640507515384336,42.13488329131067,25.824717381701774,24.919509856067883,24.539832860988806,14.681185066712423,13.728996200509624,13.501056383391095
22023,1630534,0022300130,2023-11-02,UTA vs. ORL,L,8,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,2,2,-1,1,1630534,Ochai Agbaji,ORL,3.1851851851851856,3.5307014548186593,4.062983016335786,2.1358024691358026,2.2869339525988654,2.53887526287915,0.9753086419753088,0.6785055665596612,0.40864660301006267,0.09876543209876545,0.09958336179222729,0.07053645343246898,0.24691358024691362,0.2212963595382829,0.14849779669993468,0.6666666666666666,0.36363636363636365,0.19047619047619047,4.407407407407408,4.762106413496345,5.217178027673655,1.160493827160494,1.3594699815586364,1.60120525912557,2.851851851851852,2.42374154770849,2.20775294244682,0.8641975308641976,0.8117614917013865,0.8605724980846459,0.3333333333333333,0.18181818181818182,0.09523809523809523,0.0,0.0,0.0,15.160493827160495,15.943787992623452,17.052838066443506,112.74964271334812,113.09771518106035,113.64286739908664,0.4578600304751711,0.46482699891855833,0.4721891674448718,0.34666299692055413,0.34879508894019573,0.349214495425702,44.92357588795974,43.945562841541154,43.42466627707583,25.481839389123877,25.059073513492926,25.10966138252968,16.35318207409676,15.636892516178131,14.835950214953229
22023,1630534,0022300138,2023-11-04,UTA @ MIN,L,17,3,5,0.6,2,4,0.5,0,1,0.0,2,0,2,1,0,0,0,1,8,-4,1,1630534,Ochai Agbaji,MIN,2.790123456790124,3.2523920993970847,3.8665084433514254,1.4238683127572018,1.8711277793990715,2.2970776187954214,0.9835390946502058,0.73695909991245,0.46496597415196145,0.06584362139917697,0.08147729601182233,0.06381869596271003,0.16460905349794244,0.18106065780404962,0.134355149395179,0.4444444444444445,0.2975206611570248,0.17233560090702946,3.604938271604939,4.2599052474061,4.910780120276164,1.1069958847736627,1.2941118030934298,1.5439476153993252,2.234567901234568,2.1648794481251277,2.0927288526899797,0.5761316872427985,0.6641684932102252,0.7786132125527748,0.22222222222222224,0.1487603305785124,0.08616780045351473,0.0,0.0,0.0,12.773662551440331,14.499462903055552,16.190663012496504,115.99327236229902,115.2212200500549,114.51204735888348,0.5130376017008353,0.5021550758278754,0.49469852114644397,0.36372766856225014,0.36413166307337874,0.37235805564544,46.002584647054555,45.197083340143315,44.52379408588363,26.242787482279756,26.038836761251723,26.14308689340035,18.009520670770627,16.31830328619477,15.301769719950213
22023,1630534,0022300152,2023-11-06,UTA @ CHI,L,11,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,0,1,1,2,3,-15,1,1630534,Ochai Agbaji,CHI,4.526748971193416,4.1155935358703415,4.260174305889385,1.6159122085048012,1.894559092235604,2.2687845122434767,0.9890260631001373,0.7847847181101864,0.5159215956612985,0.04389574759945132,0.06666324219149099,0.05774072491864241,0.10973936899862831,0.14814053820331333,0.12155942088135244,0.29629629629629634,0.2434259954921112,0.1559226865349314,4.069958847736626,4.3944679296958995,4.919277251678434,1.7379972565157753,1.6042732934400787,1.68261927107558,2.823045267489712,2.498537730284195,2.2743737238623627,1.0507544581618657,0.9070469489901842,0.8949357637382248,0.4814814814814815,0.3035311795642374,0.17319943850556094,0.0,0.0,0.0,14.182441700960222,14.954106011590905,16.267742725592075,110.28053494684403,108.45050359858223,109.16412566424023,0.4375028181027474,0.4405574670970874,0.44949745659998996,0.3693232005787237,0.3637917310650966,0.36488385877568325,41.65982461045937,42.10976995689786,42.82854707800597,24.29483286287939,23.508811740301955,23.83488914582862,11.330840052712704,11.598486020721694,11.709827237579244
22023,1630534,0022300158,2023-11-08,UTA @ IND,L,26,1,3,0.333,1,3,0.333,0,0,0.0,1,3,4,1,0,1,3,0,3,-3,1,1630534,Ochai Agbaji,IND,4.017832647462278,3.912758347530279,4.140157705328491,1.4106081390032008,1.731911984556403,2.147947892029812,0.9926840420667582,0.8239147693628797,0.5620243008364129,0.029263831732967552,0.054542652702128984,0.052241608259724084,0.4064929126657522,0.3030240767118018,0.20522042841646174,0.5308641975308642,0.3809849054026364,0.23631100210303319,3.7133058984910847,4.1409283061148265,4.736488941994773,1.491998171010517,1.494405421905519,1.6176079119255249,2.5486968449931418,2.4078945065961594,2.248242893018328,1.0338363054412438,0.9239475037192416,0.9049418814774415,0.3209876543209877,0.2483436923707397,0.15670425388598372,0.0,0.0,0.0,13.12162780064015,14.235177645847104,15.766052942202354,128.3566699101832,128.95490891046796,127.83420987235942,0.5035783709387711,0.5098132591078895,0.5120091456219554,0.39119673983772424,0.38352425646572014,0.37950232988063903,37.20439236500711,37.407274548036725,38.42179144809921,29.180482405791416,29.62037740769155,30.163781697511116,11.582482154377226,12.030931821998303,12.445158267390676
22023,1630534,0022300012,2023-11-10,UTA @ MEM,W,30,6,8,0.75,3,5,0.6,0,0,0.0,1,5,6,1,1,2,1,3,15,3,1,1630534,Ochai Agbaji,MEM,3.6785550983081854,3.746802284342955,4.031571257201968,2.273738759335467,2.144291623727966,2.324333807074592,0.9951226947111722,0.8559302658423561,0.6037362721853259,0.019509221155311705,0.04462580675628735,0.04726621699689322,0.6043286084438348,0.42974697185511057,0.2809137209482273,1.3539094650205763,0.8571694680567025,0.4995194780932205,3.4755372656607233,3.9334867959121307,4.5711090427571754,1.3279987806736782,1.4045135270136064,1.5587881107897605,2.699131229995428,2.515550050851403,2.3198388079689636,1.0225575369608293,0.9377752303157431,0.9139950356224471,0.21399176954732516,0.20319029375787792,0.14178003923017574,0.0,0.0,0.0,17.4144185337601,16.374236255693084,16.740714566754512,105.46179341498689,104.71144596136979,105.33676205226305,0.41031363329771325,0.4194758326971954,0.4297048052126487,0.33114690139789293,0.32822967294844696,0.33261907364462234,40.11522166335787,40.86871978856001,41.44009206020051,24.92513174486521,24.33600728588476,24.27984158069662,12.38599940023164,12.452405635064997,13.003989736867302
22023,1630534,0022300023,2023-11-14,UTA vs. POR,W,26,2,7,0.286,0,2,0.0,2,2,1.0,4,4,8,1,2,1,0,1,6,5,1,1630534,Ochai Agbaji,POR,7.4523700655387906,5.792838232644236,5.0761835184208275,3.515825839556978,2.8453295103228813,2.6743972540198686,0.9967484631407815,0.8821247629619277,0.6414756748343424,0.34633948077020776,0.21833020552787147,0.13800276775909387,1.0695524056292232,0.7152475224269086,0.4446362237150628,1.2359396433470509,0.8831386556827565,0.54718428970339,4.983691510440482,4.672852833019016,4.897670086304111,2.885332520449119,2.2400565221020416,1.9817606716669263,3.4660874866636187,2.9672682234238748,2.5750922548290625,1.681705024640553,1.3127251884401534,1.1126621750869758,0.1426611796982168,0.1662466039837183,0.12827717835111138,0.0,0.0,0.0,21.609612355840067,18.85164784556707,18.003503655635036,99.02766146704573,103.36133949784707,106.55384003879746,0.40827036781156223,0.42323400677017187,0.43183883159318903,0.34062248069179346,0.36038038462944266,0.3690381948277664,35.932774799076924,37.36789277778252,39.09441947685348,21.788890082510882,22.14395989346461,22.476126650464266,14.731858383771591,14.645900608691875,14.263890402324172
